"","X1560850_at","X1557843_at","X229381_at","X1553622_a_at","X204273_at","X230800_at","X211734_s_at","X214156_at","X209945_s_at","X228618_at","X206201_s_at","X220225_at","X228554_at","X213712_at","X226814_at","X206702_at","X205009_at","X204623_at","X220581_at","X211248_s_at","X209560_s_at","dataY"
"GSM1116144_BC04_ARN0064_s1h1s1_U133p2.CEL.gz",2.9759194640004,3.0842298980438,5.01483563191058,3.01450810872525,6.07714368396211,6.94017132645631,4.15460577173792,3.37968905808271,8.85116615328929,5.74439822362069,3.76585851614164,4.42868520862485,4.26417775478833,3.91132746253019,8.36396159355392,5.9710705476877,4.92905889377387,5.5512170614332,4.26066285078263,5.18955224350844,3.7731324468132,1
"GSM1116145_BC04_ARN0065_s1h1s1_U133p2.CEL.gz",3.14324535653568,2.9773314575219,5.47583722340684,3.24166526237554,5.05889932004925,6.66131059765729,3.92838161228352,3.46852984683949,8.11647896959644,5.20336412040517,3.42547147226036,4.25409676251605,4.45232681630472,4.86902115501043,8.59191768719977,5.66991915335554,4.25602981012607,5.4490612338214,4.43850051082056,4.83704587432306,3.69091631640336,1
"GSM1116146_BC04_ARN0066_s1h1s1_U133p2.CEL.gz",3.29076669260078,3.82089956787738,6.38013565847788,3.09888980262409,3.21318256159216,6.61485925707156,4.1844938362864,5.96128035080852,8.47582214888262,4.99455133542067,3.09820210092769,4.75611908280138,4.54832377934334,4.58905040536324,5.96130253995564,5.26158580919966,5.53121805925849,11.4239821371967,4.3730300813403,4.74519740799467,4.13267525189375,1
"GSM1116147_BC04_ARN0067_s1h1s1_U133p2.CEL.gz",3.10616564796616,3.02371648781301,5.08293258009727,3.49748127865501,3.85321633570271,6.73575281402631,3.62052583338957,3.15227427028545,8.40329004318026,4.9477321721186,3.5154017433534,4.64160013627199,4.48510061179084,3.45858548271583,5.83513770619025,5.30728026810483,4.78341005811162,4.75503041755179,4.09817712444608,4.79496454065911,4.11934334560051,0
"GSM1116148_BC04_ARN0068_s1h1s1_U133p2.CEL.gz",3.24539150744056,3.28242651307403,4.92401307122223,3.03865749615334,3.69636464042137,5.96580323012119,3.60835626189178,3.20499326667692,8.66083807756044,4.55297407710005,2.75032818329997,4.34710229022703,4.14260256735531,3.63910730808957,5.90184661489774,4.79568762948159,5.01120886284913,5.27332034953207,4.42640781187404,5.00495464217414,3.64431312913644,0
"GSM1116149_BC04_ARN0069_s1h1s1_U133p2.CEL.gz",2.97000644187375,3.26645581680553,4.9278295007212,3.22202973243912,3.23362076738652,6.10794642094008,3.84012602814987,3.40046344116414,8.69435650251772,4.50368409279672,2.84389379895923,4.68010748509398,5.0097560257723,4.37628907171758,5.56858025582509,4.74647749154553,4.26262976997656,5.07648402382513,3.92418823864861,4.80006761071764,3.58240366326546,0
"GSM1116150_BC04_ARN0070_s1h1s1_U133p2.CEL.gz",2.84498595263354,3.17478745710777,5.36349841102283,3.22942835260733,3.09271750482565,6.24394858916841,3.34167092664892,3.01945749541985,8.83900069109083,4.53024552055149,2.97065727676498,3.86894231940844,4.138224880237,4.5080556015071,5.57971981393177,4.51198381381919,4.39153331317637,5.19213225890706,4.36657782717937,4.81144212200375,3.73694522970563,0
"GSM1116150_BC16_ARN0130_s1h1s1_U133p2.CEL.gz",3.16123532470463,3.01797379433808,5.24659344977034,3.2228795014995,3.34951747461849,6.22066787276801,3.24686170807189,3.35607055701027,8.73019643438461,4.53082333057348,2.94401856441388,4.33851437603312,4.15423927699547,3.98513458219274,5.45878239419398,4.78934159249799,4.52847640310563,5.66712064367169,4.14516584433527,4.80505155015152,3.78589165075432,0
"GSM1116151_BC04_ARN0071_s2h1s1_U133p2.CEL.gz",3.06922708792056,2.95429588122752,4.85050630725902,3.13536753377765,3.37842412489501,6.08856354526712,3.9563309475957,3.21929911157266,8.73258927990507,5.09146241823079,3.19832391496687,4.45352772568189,4.91024711787562,3.86671017591161,5.71259339997476,4.84850924259855,4.37450881885236,5.52053875262639,4.36290678231169,4.81162643593751,3.54388691118667,0
"GSM1116152_BC04_ARN0072_s1h1s1_U133p2.CEL.gz",3.30215148650513,3.00607065710114,5.38797931071671,3.80657169629031,3.39280004519958,6.28281754057682,3.50792734279449,3.37852022094806,9.10337284534073,5.04054078769695,3.08225174140789,4.28351582926432,4.88792514347767,4.24115305003527,5.26006777452451,4.95604879530758,5.87180361352339,7.33501747854748,4.30591444253586,4.99578106689518,4.08219856601463,0
"GSM1116153_BC04_ARN0073_s1h1s1_U133p2.CEL.gz",3.9317734588386,2.97193603564267,5.474959016409,3.15682963955654,3.5681967732371,6.0323431694102,3.63096684003945,3.77248982628032,9.03888762926701,5.15948394770651,2.75726727166442,4.93644082187677,4.27562108685348,3.56775451198679,4.90279714615595,4.48417584291346,5.73743509298689,6.27095597047349,4.05751038829481,5.00296308536815,4.10628545100577,0
"GSM1116154_BC04_ARN0074_s1h1s1_U133p2.CEL.gz",3.18181609053462,3.13524891309325,4.64824015407943,3.16663439501735,3.6332129067018,6.10179060653641,3.86091782317535,3.39035980527857,9.46380180087376,5.02406833014603,2.79286755967162,4.20859644102654,4.68278753346839,3.800852857577,5.54223712730971,4.9551409606947,4.28808164172209,5.51286664497967,4.23359106376349,4.83962399205145,3.77070702764977,0
